cntry,year,sex,e0,edagger,kentro
SVN,1989,female,77.24,10.66,1.98
SVN,1989,male,69.24,12.70,1.70
SVN,1990,female,77.69,10.25,2.03
SVN,1990,male,69.77,12.53,1.72
SVN,1991,female,77.38,10.27,2.02
SVN,1991,male,69.42,12.78,1.69
SVN,1992,female,77.48,10.47,2.00
SVN,1992,male,69.57,12.58,1.71
SVN,1993,female,77.54,10.29,2.02
SVN,1993,male,69.33,12.66,1.70
SVN,1994,female,77.70,10.41,2.01
SVN,1994,male,70.01,12.75,1.70
SVN,1995,female,78.33,10.23,2.04
SVN,1995,male,70.72,12.28,1.75
SVN,1996,female,78.86,10.12,2.05
SVN,1996,male,71.07,12.29,1.76
SVN,1997,female,78.99,9.89,2.08
SVN,1997,male,71.06,12.33,1.75
SVN,1998,female,79.06,10.02,2.07
SVN,1998,male,71.22,12.34,1.75
SVN,1999,female,79.27,10.14,2.06
SVN,1999,male,71.73,12.06,1.78
SVN,2000,female,79.75,10.06,2.07
SVN,2000,male,72.17,12.01,1.79
SVN,2001,female,80.27,9.98,2.09
SVN,2001,male,72.24,12.14,1.78
SVN,2002,female,80.46,9.83,2.10
SVN,2002,male,72.56,11.89,1.81
SVN,2003,female,80.32,9.86,2.10
SVN,2003,male,72.50,11.71,1.82
SVN,2004,female,80.72,10.04,2.08
SVN,2004,male,73.47,11.74,1.83
SVN,2005,female,80.88,9.68,2.12
SVN,2005,male,73.96,11.57,1.86
SVN,2006,female,81.78,9.54,2.15
SVN,2006,male,74.38,11.77,1.84
SVN,2007,female,81.77,9.58,2.14
SVN,2007,male,74.61,11.64,1.86
SVN,2008,female,82.24,9.33,2.18
SVN,2008,male,75.43,11.45,1.88
SVN,2009,female,82.28,9.29,2.18
SVN,2009,male,75.75,11.27,1.91
SVN,2010,female,82.62,9.31,2.18
SVN,2010,male,76.28,11.10,1.93
SVN,2011,female,82.86,9.14,2.21
SVN,2011,male,76.64,11.05,1.94
SVN,2012,female,82.89,9.13,2.21
SVN,2012,male,76.97,10.85,1.96
SVN,2013,female,83.17,9.11,2.21
SVN,2013,male,77.01,11.02,1.94
SVN,2014,female,83.66,8.90,2.24
SVN,2014,male,77.95,10.65,1.99
SWE,1751,female,39.88,27.56,0.37
SWE,1751,male,36.81,27.59,0.29
SWE,1752,female,36.75,30.08,0.20
SWE,1752,male,33.88,29.83,0.13
SWE,1753,female,41.27,28.67,0.36
SWE,1753,male,38.05,28.72,0.28
SWE,1754,female,39.01,28.80,0.30
SWE,1754,male,35.80,28.55,0.23
SWE,1755,female,37.60,29.14,0.26
SWE,1755,male,35.34,28.87,0.20
SWE,1756,female,37.81,28.63,0.28
SWE,1756,male,34.51,28.41,0.19
SWE,1757,female,35.01,28.40,0.21
SWE,1757,male,32.47,28.23,0.14
SWE,1758,female,34.40,26.64,0.26
SWE,1758,male,31.34,26.81,0.16
SWE,1759,female,39.90,26.93,0.39
SWE,1759,male,36.38,27.12,0.29
SWE,1760,female,41.18,27.11,0.42
SWE,1760,male,38.08,27.16,0.34
SWE,1761,female,39.13,28.58,0.31
SWE,1761,male,36.35,28.56,0.24
SWE,1762,female,33.58,28.90,0.15
SWE,1762,male,31.20,28.25,0.10
SWE,1763,female,31.75,28.61,0.10
SWE,1763,male,29.00,27.93,0.04
SWE,1764,female,37.92,27.60,0.32
SWE,1764,male,34.56,27.78,0.22
SWE,1765,female,37.80,27.45,0.32
SWE,1765,male,34.07,27.32,0.22
SWE,1766,female,39.68,27.94,0.35
SWE,1766,male,36.39,28.18,0.26
SWE,1767,female,40.10,27.10,0.39
SWE,1767,male,36.25,27.42,0.28
SWE,1768,female,36.22,29.02,0.22
SWE,1768,male,33.71,28.76,0.16
SWE,1769,female,35.57,29.30,0.19
SWE,1769,male,33.68,28.92,0.15
SWE,1770,female,37.75,28.35,0.29
SWE,1770,male,35.41,28.09,0.23
SWE,1771,female,36.83,27.49,0.29
SWE,1771,male,33.90,27.24,0.22
SWE,1772,female,29.59,26.26,0.12
SWE,1772,male,25.86,25.01,0.03
SWE,1773,female,18.79,23.33,-0.22
SWE,1773,male,17.15,22.37,-0.27
SWE,1774,female,41.35,27.14,0.42
SWE,1774,male,39.72,27.60,0.36
SWE,1775,female,39.21,27.35,0.36
SWE,1775,male,36.99,27.79,0.29
SWE,1776,female,42.77,26.08,0.49
SWE,1776,male,40.16,26.63,0.41
SWE,1777,female,39.19,27.38,0.36
SWE,1777,male,36.96,27.61,0.29
SWE,1778,female,36.75,28.77,0.24
SWE,1778,male,34.24,28.57,0.18
SWE,1779,female,33.38,29.71,0.12
SWE,1779,male,32.14,29.71,0.08
SWE,1780,female,44.02,26.33,0.51
SWE,1780,male,41.24,26.80,0.43
SWE,1781,female,39.15,27.13,0.37
SWE,1781,male,36.38,27.52,0.28
SWE,1782,female,38.23,26.54,0.36
SWE,1782,male,35.02,26.40,0.28
SWE,1783,female,35.52,28.11,0.23
SWE,1783,male,31.89,27.91,0.13
SWE,1784,female,32.65,28.90,0.12
SWE,1784,male,30.13,27.88,0.08
SWE,1785,female,34.59,28.03,0.21
SWE,1785,male,32.26,27.87,0.15
SWE,1786,female,39.33,26.72,0.39
SWE,1786,male,36.34,26.77,0.31
SWE,1787,female,41.78,26.00,0.47
SWE,1787,male,38.67,26.24,0.39
SWE,1788,female,38.18,27.57,0.33
SWE,1788,male,35.34,27.73,0.24
SWE,1789,female,34.69,27.63,0.23
SWE,1789,male,28.04,26.07,0.07
SWE,1790,female,35.37,27.40,0.26
SWE,1790,male,31.77,26.86,0.17
SWE,1791,female,39.56,26.28,0.41
SWE,1791,male,37.25,26.63,0.34
SWE,1792,female,41.27,27.22,0.42
SWE,1792,male,38.32,27.70,0.32
SWE,1793,female,40.79,27.21,0.40
SWE,1793,male,38.38,27.51,0.33
SWE,1794,female,41.81,26.73,0.45
SWE,1794,male,38.93,27.04,0.36
SWE,1795,female,37.75,26.57,0.35
SWE,1795,male,35.26,26.74,0.28
SWE,1796,female,40.23,27.64,0.38
SWE,1796,male,37.41,27.81,0.30
SWE,1797,female,41.88,27.13,0.43
SWE,1797,male,38.75,27.32,0.35
SWE,1798,female,42.91,26.47,0.48
SWE,1798,male,39.67,26.81,0.39
SWE,1799,female,41.00,26.25,0.45
SWE,1799,male,37.59,26.48,0.35
SWE,1800,female,33.15,27.74,0.18
SWE,1800,male,31.11,27.25,0.13
SWE,1801,female,38.03,27.57,0.32
SWE,1801,male,35.66,27.41,0.26
SWE,1802,female,41.81,26.34,0.46
SWE,1802,male,38.48,26.88,0.36
SWE,1803,female,41.83,26.29,0.46
SWE,1803,male,38.58,26.80,0.36
SWE,1804,female,41.41,25.93,0.47
SWE,1804,male,37.92,26.33,0.36
SWE,1805,female,42.38,25.94,0.49
SWE,1805,male,39.62,26.27,0.41
SWE,1806,female,37.23,27.83,0.29
SWE,1806,male,35.03,27.60,0.24
SWE,1807,female,39.91,26.02,0.43
SWE,1807,male,37.52,26.24,0.36
SWE,1808,female,32.23,26.63,0.19
SWE,1808,male,28.13,26.16,0.07
SWE,1809,female,28.91,25.51,0.13
SWE,1809,male,24.92,24.74,0.01
SWE,1810,female,33.63,26.77,0.23
SWE,1810,male,30.30,26.51,0.13
SWE,1811,female,36.21,27.21,0.29
SWE,1811,male,32.88,26.71,0.21
SWE,1812,female,36.84,25.96,0.35
SWE,1812,male,33.29,25.56,0.26
SWE,1813,female,38.57,26.39,0.38
SWE,1813,male,34.39,26.38,0.27
SWE,1814,female,40.11,26.69,0.41
SWE,1814,male,36.98,26.99,0.31
SWE,1815,female,41.86,26.41,0.46
SWE,1815,male,38.94,26.58,0.38
SWE,1816,female,43.61,26.41,0.50
SWE,1816,male,39.85,26.76,0.40
SWE,1817,female,41.77,26.09,0.47
SWE,1817,male,38.76,26.23,0.39
SWE,1818,female,41.95,25.99,0.48
SWE,1818,male,38.03,26.21,0.37
SWE,1819,female,38.61,26.28,0.38
SWE,1819,male,35.27,26.21,0.30
SWE,1820,female,41.84,25.55,0.49
SWE,1820,male,38.57,25.75,0.40
SWE,1821,female,39.53,27.28,0.37
SWE,1821,male,36.69,26.99,0.31
SWE,1822,female,44.80,25.53,0.56
SWE,1822,male,40.66,25.55,0.46
SWE,1823,female,47.35,24.40,0.66
SWE,1823,male,42.98,24.82,0.55
SWE,1824,female,47.24,25.07,0.63
SWE,1824,male,42.65,25.36,0.52
SWE,1825,female,47.57,25.16,0.64
SWE,1825,male,42.88,25.50,0.52
SWE,1826,female,45.38,25.13,0.59
SWE,1826,male,40.78,25.43,0.47
SWE,1827,female,44.58,24.60,0.59
SWE,1827,male,40.68,24.46,0.51
SWE,1828,female,40.25,26.00,0.44
SWE,1828,male,35.30,25.78,0.31
SWE,1829,female,38.57,25.97,0.40
SWE,1829,male,33.86,25.78,0.27
SWE,1830,female,43.40,25.26,0.54
SWE,1830,male,38.54,25.39,0.42
SWE,1831,female,41.13,25.41,0.48
SWE,1831,male,36.82,25.44,0.37
SWE,1832,female,42.55,25.45,0.51
SWE,1832,male,39.08,25.66,0.42
SWE,1833,female,44.66,25.53,0.56
SWE,1833,male,40.31,25.88,0.44
SWE,1834,female,40.85,25.44,0.47
SWE,1834,male,36.26,25.47,0.35
SWE,1835,female,49.32,23.93,0.72
SWE,1835,male,44.91,24.51,0.61
SWE,1836,female,47.21,24.55,0.65
SWE,1836,male,43.01,24.89,0.55
SWE,1837,female,41.76,25.67,0.49
SWE,1837,male,37.40,25.76,0.37
SWE,1838,female,42.19,25.26,0.51
SWE,1838,male,37.80,25.02,0.41
SWE,1839,female,41.73,25.51,0.49
SWE,1839,male,37.96,25.46,0.40
SWE,1840,female,46.10,24.54,0.63
SWE,1840,male,41.81,24.92,0.52
SWE,1841,female,47.20,24.57,0.65
SWE,1841,male,43.01,25.04,0.54
SWE,1842,female,45.00,25.36,0.57
SWE,1842,male,40.55,25.75,0.45
SWE,1843,female,44.82,24.80,0.59
SWE,1843,male,40.77,25.22,0.48
SWE,1844,female,46.88,24.58,0.65
SWE,1844,male,41.18,25.32,0.49
SWE,1845,female,48.47,24.43,0.69
SWE,1845,male,43.47,24.95,0.56
SWE,1846,female,43.90,25.42,0.55
SWE,1846,male,40.12,25.52,0.45
SWE,1847,female,41.91,25.59,0.49
SWE,1847,male,38.30,25.41,0.41
SWE,1848,female,47.26,23.91,0.68
SWE,1848,male,42.96,24.47,0.56
SWE,1849,female,46.81,24.71,0.64
SWE,1849,male,42.17,25.26,0.51
SWE,1850,female,47.26,24.54,0.66
SWE,1850,male,42.14,25.14,0.52
SWE,1851,female,46.07,24.82,0.62
SWE,1851,male,41.17,25.21,0.49
SWE,1852,female,43.70,25.21,0.55
SWE,1852,male,39.01,25.22,0.44
SWE,1853,female,41.93,25.56,0.50
SWE,1853,male,38.03,25.53,0.40
SWE,1854,female,46.49,24.89,0.62
SWE,1854,male,42.52,25.28,0.52
SWE,1855,female,44.78,24.62,0.60
SWE,1855,male,41.29,25.13,0.50
SWE,1856,female,44.00,25.35,0.55
SWE,1856,male,40.21,25.78,0.44
SWE,1857,female,36.57,27.16,0.30
SWE,1857,male,32.70,27.09,0.19
SWE,1858,female,43.58,26.00,0.52
SWE,1858,male,40.35,26.47,0.42
SWE,1859,female,46.16,25.67,0.59
SWE,1859,male,42.32,26.26,0.48
SWE,1860,female,50.26,23.99,0.74
SWE,1860,male,46.59,24.39,0.65
SWE,1861,female,48.99,24.59,0.69
SWE,1861,male,45.32,25.02,0.59
SWE,1862,female,44.17,26.32,0.52
SWE,1862,male,41.17,26.34,0.45
SWE,1863,female,47.09,25.65,0.61
SWE,1863,male,43.85,25.83,0.53
SWE,1864,female,46.48,25.12,0.62
SWE,1864,male,43.09,25.53,0.52
SWE,1865,female,47.45,25.49,0.62
SWE,1865,male,43.42,25.97,0.51
SWE,1866,female,46.87,25.14,0.62
SWE,1866,male,42.79,25.66,0.51
SWE,1867,female,48.25,23.94,0.70
SWE,1867,male,44.26,24.42,0.59
SWE,1868,female,45.16,25.78,0.56
SWE,1868,male,41.44,25.55,0.48
SWE,1869,female,42.69,26.44,0.48
SWE,1869,male,39.29,26.30,0.40
SWE,1870,female,46.81,24.59,0.64
SWE,1870,male,43.19,24.86,0.55
SWE,1871,female,50.65,23.33,0.78
SWE,1871,male,47.13,23.96,0.68
SWE,1872,female,51.85,23.90,0.77
SWE,1872,male,47.97,24.56,0.67
SWE,1873,female,50.26,24.52,0.72
SWE,1873,male,46.79,24.92,0.63
SWE,1874,female,46.03,25.71,0.58
SWE,1874,male,42.22,25.88,0.49
SWE,1875,female,46.35,25.51,0.60
SWE,1875,male,42.56,25.81,0.50
SWE,1876,female,46.28,26.25,0.57
SWE,1876,male,43.18,26.17,0.50
SWE,1877,female,47.81,25.86,0.61
SWE,1877,male,44.26,26.08,0.53
SWE,1878,female,48.05,26.08,0.61
SWE,1878,male,45.47,26.22,0.55
SWE,1879,female,50.35,24.76,0.71
SWE,1879,male,47.61,25.03,0.64
SWE,1880,female,49.13,24.83,0.68
SWE,1880,male,46.16,25.10,0.61
SWE,1881,female,49.91,24.55,0.71
SWE,1881,male,46.87,24.74,0.64
SWE,1882,female,50.00,25.34,0.68
SWE,1882,male,46.76,25.66,0.60
SWE,1883,female,50.38,24.83,0.71
SWE,1883,male,47.21,25.29,0.62
SWE,1884,female,50.58,24.49,0.73
SWE,1884,male,47.36,24.90,0.64
SWE,1885,female,50.36,24.51,0.72
SWE,1885,male,47.24,24.87,0.64
SWE,1886,female,51.88,24.20,0.76
SWE,1886,male,49.11,24.67,0.69
SWE,1887,female,52.83,23.91,0.79
SWE,1887,male,49.90,24.45,0.71
SWE,1888,female,53.50,23.20,0.84
SWE,1888,male,50.95,23.55,0.77
SWE,1889,female,53.35,23.40,0.82
SWE,1889,male,51.03,23.64,0.77
SWE,1890,female,51.76,23.88,0.77
SWE,1890,male,49.06,24.37,0.70
SWE,1891,female,52.49,23.77,0.79
SWE,1891,male,49.51,24.39,0.71
SWE,1892,female,51.74,23.06,0.81
SWE,1892,male,49.16,23.80,0.73
SWE,1893,female,52.49,23.72,0.79
SWE,1893,male,49.77,24.00,0.73
SWE,1894,female,53.04,23.46,0.82
SWE,1894,male,50.70,23.88,0.75
SWE,1895,female,55.29,22.79,0.89
SWE,1895,male,52.68,23.13,0.82
SWE,1896,female,54.59,23.11,0.86
SWE,1896,male,52.03,23.57,0.79
SWE,1897,female,55.26,22.76,0.89
SWE,1897,male,52.69,23.16,0.82
SWE,1898,female,56.03,22.40,0.92
SWE,1898,male,53.10,22.91,0.84
SWE,1899,female,52.28,23.54,0.80
SWE,1899,male,49.48,24.05,0.72
SWE,1900,female,53.63,22.94,0.85
SWE,1900,male,50.78,23.46,0.77
SWE,1901,female,54.08,23.38,0.84
SWE,1901,male,51.63,23.79,0.78
SWE,1902,female,55.88,22.19,0.92
SWE,1902,male,53.49,22.65,0.86
SWE,1903,female,56.39,22.26,0.93
SWE,1903,male,53.53,22.88,0.85
SWE,1904,female,56.44,21.72,0.96
SWE,1904,male,54.08,22.22,0.89
SWE,1905,female,55.68,22.26,0.92
SWE,1905,male,53.14,22.74,0.85
SWE,1906,female,57.70,21.63,0.98
SWE,1906,male,55.39,21.94,0.93
SWE,1907,female,58.07,20.91,1.02
SWE,1907,male,55.65,21.45,0.95
SWE,1908,female,57.47,21.22,1.00
SWE,1908,male,55.17,21.72,0.93
SWE,1909,female,59.49,20.39,1.07
SWE,1909,male,57.18,20.96,1.00
SWE,1910,female,59.04,20.58,1.05
SWE,1910,male,56.43,21.24,0.98
SWE,1911,female,59.43,20.48,1.07
SWE,1911,male,56.52,21.31,0.98
SWE,1912,female,59.09,20.28,1.07
SWE,1912,male,56.34,21.06,0.98
SWE,1913,female,59.98,20.01,1.10
SWE,1913,male,57.17,20.67,1.02
SWE,1914,female,59.42,20.27,1.08
SWE,1914,male,56.87,20.92,1.00
SWE,1915,female,58.35,20.30,1.06
SWE,1915,male,55.81,21.01,0.98
SWE,1916,female,59.29,20.53,1.06
SWE,1916,male,56.93,21.02,1.00
SWE,1917,female,60.06,19.95,1.10
SWE,1917,male,57.52,20.48,1.03
SWE,1918,female,51.38,23.61,0.78
SWE,1918,male,48.12,23.95,0.70
SWE,1919,female,57.98,20.81,1.02
SWE,1919,male,55.09,21.83,0.93
SWE,1920,female,60.13,20.06,1.10
SWE,1920,male,57.44,20.93,1.01
SWE,1921,female,62.30,18.77,1.20
SWE,1921,male,59.72,19.83,1.10
SWE,1922,female,61.88,18.26,1.22
SWE,1922,male,60.19,19.07,1.15
SWE,1923,female,64.09,17.93,1.27
SWE,1923,male,61.79,18.58,1.20
SWE,1924,female,63.08,18.27,1.24
SWE,1924,male,60.80,19.12,1.16
SWE,1925,female,63.69,17.91,1.27
SWE,1925,male,61.35,18.82,1.18
SWE,1926,female,63.78,17.76,1.28
SWE,1926,male,61.69,18.51,1.20
SWE,1927,female,62.61,17.86,1.25
SWE,1927,male,60.43,18.73,1.17
SWE,1928,female,63.23,18.04,1.25
SWE,1928,male,61.22,18.66,1.19
SWE,1929,female,63.41,17.67,1.28
SWE,1929,male,61.17,18.58,1.19
SWE,1930,female,64.21,17.47,1.30
SWE,1930,male,62.16,18.28,1.22
SWE,1931,female,63.60,17.02,1.32
SWE,1931,male,61.76,17.87,1.24
SWE,1932,female,64.91,16.85,1.35
SWE,1932,male,62.96,17.66,1.27
SWE,1933,female,65.97,16.33,1.40
SWE,1933,male,63.67,17.20,1.31
SWE,1934,female,66.08,16.26,1.40
SWE,1934,male,63.85,17.17,1.31
SWE,1935,female,66.05,15.82,1.43
SWE,1935,male,63.67,16.94,1.32
SWE,1936,female,65.76,15.89,1.42
SWE,1936,male,63.43,16.91,1.32
SWE,1937,female,65.83,15.81,1.43
SWE,1937,male,63.43,16.93,1.32
SWE,1938,female,67.09,15.39,1.47
SWE,1938,male,64.02,16.66,1.35
SWE,1939,female,67.70,14.60,1.53
SWE,1939,male,65.06,15.85,1.41
SWE,1940,female,68.11,14.35,1.56
SWE,1940,male,65.36,15.60,1.43
SWE,1941,female,68.31,14.30,1.56
SWE,1941,male,65.76,15.47,1.45
SWE,1942,female,70.34,14.11,1.61
SWE,1942,male,67.55,15.18,1.49
SWE,1943,female,70.07,14.20,1.60
SWE,1943,male,67.33,15.39,1.48
SWE,1944,female,69.28,14.19,1.59
SWE,1944,male,66.19,15.70,1.44
SWE,1945,female,69.51,14.01,1.60
SWE,1945,male,67.15,15.08,1.49
SWE,1946,female,70.66,13.12,1.68
SWE,1946,male,68.35,14.11,1.58
SWE,1947,female,70.62,12.77,1.71
SWE,1947,male,68.32,13.71,1.61
SWE,1948,female,72.14,12.41,1.76
SWE,1948,male,69.36,13.69,1.62
SWE,1949,female,72.15,12.19,1.78
SWE,1949,male,69.47,13.39,1.65
SWE,1950,female,72.44,11.84,1.81
SWE,1950,male,69.85,12.96,1.68
SWE,1951,female,72.70,11.78,1.82
SWE,1951,male,70.04,12.89,1.69
SWE,1952,female,73.30,11.65,1.84
SWE,1952,male,70.43,12.84,1.70
SWE,1953,female,73.40,11.52,1.85
SWE,1953,male,70.42,12.87,1.70
SWE,1954,female,73.87,11.31,1.88
SWE,1954,male,70.86,12.66,1.72
SWE,1955,female,74.15,11.46,1.87
SWE,1955,male,71.05,12.59,1.73
SWE,1956,female,74.40,11.24,1.89
SWE,1956,male,70.96,12.57,1.73
SWE,1957,female,74.27,11.13,1.90
SWE,1957,male,70.75,12.52,1.73
SWE,1958,female,74.80,11.05,1.91
SWE,1958,male,71.53,12.24,1.77
SWE,1959,female,75.20,10.98,1.92
SWE,1959,male,71.58,12.34,1.76
SWE,1960,female,74.88,10.96,1.92
SWE,1960,male,71.24,12.23,1.76
SWE,1961,female,75.38,10.91,1.93
SWE,1961,male,71.64,12.23,1.77
SWE,1962,female,75.41,10.73,1.95
SWE,1962,male,71.35,12.12,1.77
SWE,1963,female,75.61,10.84,1.94
SWE,1963,male,71.53,12.14,1.77
SWE,1964,female,75.87,10.94,1.94
SWE,1964,male,71.62,12.24,1.77
SWE,1965,female,76.08,10.79,1.95
SWE,1965,male,71.73,12.05,1.78
SWE,1966,female,76.46,10.63,1.97
SWE,1966,male,71.84,12.08,1.78
SWE,1967,female,76.54,10.65,1.97
SWE,1967,male,71.84,12.08,1.78
SWE,1968,female,76.39,10.63,1.97
SWE,1968,male,71.71,12.07,1.78
SWE,1969,female,76.63,10.64,1.97
SWE,1969,male,71.71,12.05,1.78
SWE,1970,female,77.21,10.80,1.97
SWE,1970,male,72.23,12.17,1.78
SWE,1971,female,77.39,10.78,1.97
SWE,1971,male,71.96,12.14,1.78
SWE,1972,female,77.53,10.66,1.98
SWE,1972,male,72.03,12.15,1.78
SWE,1973,female,77.72,10.58,1.99
SWE,1973,male,72.16,11.89,1.80
SWE,1974,female,77.90,10.62,1.99
SWE,1974,male,72.20,11.91,1.80
SWE,1975,female,77.94,10.57,2.00
SWE,1975,male,72.17,11.90,1.80
SWE,1976,female,77.96,10.45,2.01
SWE,1976,male,72.16,11.73,1.82
SWE,1977,female,78.57,10.46,2.02
SWE,1977,male,72.41,11.87,1.81
SWE,1978,female,78.69,10.41,2.02
SWE,1978,male,72.46,11.84,1.81
SWE,1979,female,78.72,10.44,2.02
SWE,1979,male,72.50,11.78,1.82
SWE,1980,female,78.85,10.35,2.03
SWE,1980,male,72.78,11.64,1.83
SWE,1981,female,79.14,10.17,2.05
SWE,1981,male,73.08,11.49,1.85
SWE,1982,female,79.39,10.30,2.04
SWE,1982,male,73.43,11.46,1.86
SWE,1983,female,79.64,10.23,2.05
SWE,1983,male,73.63,11.37,1.87
SWE,1984,female,79.93,10.18,2.06
SWE,1984,male,73.85,11.44,1.86
SWE,1985,female,79.69,10.17,2.06
SWE,1985,male,73.78,11.27,1.88
SWE,1986,female,80.02,10.10,2.07
SWE,1986,male,73.97,11.33,1.88
SWE,1987,female,80.14,10.17,2.06
SWE,1987,male,74.16,11.31,1.88
SWE,1988,female,79.93,10.07,2.07
SWE,1988,male,74.12,11.25,1.89
SWE,1989,female,80.56,10.01,2.09
SWE,1989,male,74.78,11.28,1.89
SWE,1990,female,80.39,10.01,2.08
SWE,1990,male,74.81,11.14,1.90
SWE,1991,female,80.53,10.06,2.08
SWE,1991,male,74.94,11.10,1.91
SWE,1992,female,80.78,9.93,2.10
SWE,1992,male,75.36,10.94,1.93
SWE,1993,female,80.77,9.76,2.11
SWE,1993,male,75.49,10.77,1.95
SWE,1994,female,81.38,9.85,2.11
SWE,1994,male,76.08,10.86,1.95
SWE,1995,female,81.44,9.73,2.12
SWE,1995,male,76.17,10.65,1.97
SWE,1996,female,81.52,9.68,2.13
SWE,1996,male,76.52,10.50,1.99
SWE,1997,female,81.80,9.61,2.14
SWE,1997,male,76.70,10.52,1.99
SWE,1998,female,81.91,9.62,2.14
SWE,1998,male,76.87,10.46,1.99
SWE,1999,female,81.89,9.48,2.16
SWE,1999,male,77.06,10.37,2.01
SWE,2000,female,82.01,9.55,2.15
SWE,2000,male,77.38,10.35,2.01
SWE,2001,female,82.05,9.48,2.16
SWE,2001,male,77.54,10.37,2.01
SWE,2002,female,82.08,9.36,2.17
SWE,2002,male,77.71,10.21,2.03
SWE,2003,female,82.41,9.41,2.17
SWE,2003,male,77.90,10.26,2.03
SWE,2004,female,82.65,9.44,2.17
SWE,2004,male,78.35,10.24,2.03
SWE,2005,female,82.75,9.39,2.18
SWE,2005,male,78.42,10.10,2.05
SWE,2006,female,82.89,9.33,2.18
SWE,2006,male,78.69,10.12,2.05
SWE,2007,female,82.94,9.23,2.20
SWE,2007,male,78.92,10.07,2.06
SWE,2008,female,83.11,9.19,2.20
SWE,2008,male,79.09,10.04,2.06
SWE,2009,female,83.32,9.24,2.20
SWE,2009,male,79.33,10.01,2.07
SWE,2010,female,83.47,9.13,2.21
SWE,2010,male,79.51,9.95,2.08
SWE,2011,female,83.67,9.09,2.22
SWE,2011,male,79.79,9.88,2.09
SWE,2012,female,83.53,9.05,2.22
SWE,2012,male,79.87,9.81,2.10
SWE,2013,female,83.71,9.13,2.22
SWE,2013,male,80.10,9.86,2.10
SWE,2014,female,84.05,9.07,2.23
SWE,2014,male,80.35,9.88,2.10
TWN,1970,female,71.42,12.95,1.71
TWN,1970,male,66.32,13.85,1.57
TWN,1971,female,71.78,12.75,1.73
TWN,1971,male,66.76,13.64,1.59
TWN,1972,female,72.07,12.35,1.76
TWN,1972,male,67.08,13.50,1.60
TWN,1973,female,72.22,12.23,1.78
TWN,1973,male,67.07,13.39,1.61
TWN,1974,female,72.58,12.03,1.80
TWN,1974,male,67.41,13.09,1.64
TWN,1975,female,72.88,12.10,1.80
TWN,1975,male,67.63,13.40,1.62
TWN,1976,female,73.21,11.89,1.82
TWN,1976,male,68.05,13.30,1.63
TWN,1977,female,73.40,11.81,1.83
TWN,1977,male,68.19,13.18,1.64
TWN,1978,female,73.94,11.92,1.83
TWN,1978,male,68.79,13.30,1.64
TWN,1979,female,74.13,11.76,1.84
TWN,1979,male,68.90,13.16,1.66
TWN,1980,female,74.23,11.80,1.84
TWN,1980,male,69.25,13.18,1.66
TWN,1981,female,74.28,11.50,1.87
TWN,1981,male,69.41,13.05,1.67
TWN,1982,female,74.78,11.41,1.88
TWN,1982,male,69.93,13.00,1.68
TWN,1983,female,74.79,11.19,1.90
TWN,1983,male,69.90,12.73,1.70
TWN,1984,female,75.48,11.24,1.90
TWN,1984,male,70.52,12.83,1.70
TWN,1985,female,75.60,11.07,1.92
TWN,1985,male,70.77,12.62,1.72
TWN,1986,female,75.76,11.03,1.93
TWN,1986,male,70.86,12.53,1.73
TWN,1987,female,76.14,10.95,1.94
TWN,1987,male,71.08,12.63,1.73
TWN,1988,female,75.98,10.79,1.95
TWN,1988,male,70.88,12.71,1.72
TWN,1989,female,76.36,11.06,1.93
TWN,1989,male,71.13,12.85,1.71
TWN,1990,female,76.64,11.03,1.94
TWN,1990,male,71.40,12.86,1.71
TWN,1991,female,77.11,11.02,1.95
TWN,1991,male,71.86,12.94,1.71
TWN,1992,female,77.10,10.80,1.97
TWN,1992,male,71.81,12.77,1.73
TWN,1993,female,77.49,10.97,1.96
TWN,1993,male,72.03,12.99,1.71
TWN,1994,female,77.82,10.90,1.97
TWN,1994,male,72.03,12.95,1.72
TWN,1995,female,77.63,10.90,1.96
TWN,1995,male,71.85,12.96,1.71
TWN,1996,female,77.81,10.95,1.96
TWN,1996,male,72.01,12.89,1.72
TWN,1997,female,78.33,10.87,1.97
TWN,1997,male,72.52,12.97,1.72
TWN,1998,female,78.57,10.76,1.99
TWN,1998,male,72.65,12.88,1.73
TWN,1999,female,78.58,10.87,1.98
TWN,1999,male,72.81,12.90,1.73
TWN,2000,female,79.21,10.73,2.00
TWN,2000,male,73.31,12.84,1.74
TWN,2001,female,79.59,10.68,2.01
TWN,2001,male,73.66,12.79,1.75
TWN,2002,female,79.93,10.63,2.02
TWN,2002,male,74.25,12.68,1.77
TWN,2003,female,80.08,10.62,2.02
TWN,2003,male,74.49,12.69,1.77
TWN,2004,female,80.40,10.57,2.03
TWN,2004,male,74.41,12.82,1.76
TWN,2005,female,80.56,10.55,2.03
TWN,2005,male,74.29,12.90,1.75
TWN,2006,female,81.35,10.66,2.03
TWN,2006,male,74.94,13.06,1.75
TWN,2007,female,81.37,10.45,2.05
TWN,2007,male,75.24,12.93,1.76
TWN,2008,female,81.62,10.36,2.06
TWN,2008,male,75.42,12.81,1.77
TWN,2009,female,82.00,10.42,2.06
TWN,2009,male,75.93,12.85,1.78
TWN,2010,female,82.37,10.20,2.09
TWN,2010,male,76.24,12.70,1.79
UKR,1959,female,72.20,14.52,1.60
UKR,1959,male,65.78,16.10,1.41
UKR,1960,female,73.80,14.09,1.66
